date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
9/11/2012,55,78.1,0,0,0,2.46,50,12.08,50,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/2012,53.1,79,0,0,0,3.36,80,12.97,100,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/17/2012,62.1,82,0.72,0,0,3.36,160,10.07,140,14.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/18/2012,68,81,1.7,0,0,9.17,230,23.04,280,34.9,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/20/2012,53.1,75.9,0,0,0,1.34,50,8.95,120,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/21/2012,55,82,0,0,0,2.91,220,10.07,240,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/29/2012,60.1,68,0.99,0,0,4.03,40,12.08,50,14.09,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/3/2012,72,86,0,0,0,4.92,210,12.97,210,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/8/2012,46.9,52,0.38,0,0,8.05,50,16.11,50,21.03,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
10/10/2012,54,72,0,0,0,4.03,240,14.09,280,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/2012,44.1,73,0,0,0,3.36,70,17.9,80,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/2012,48,79,0,0,0,5.59,170,17,170,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/20/2012,46,72,0,0,0,2.68,240,14.09,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/21/2012,41,68,0,0,0,0.89,40,8.95,40,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/30/2012,42.1,51.1,0.07,0,0,12.75,250,21.03,230,31.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/2012,34,61,0,0,0,2.68,320,12.08,300,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/9/2012,30.9,64.9,0,0,0,1.12,240,8.95,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/2012,36,73.9,0,0,0,2.68,240,12.08,240,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/11/2012,39,75,0,0,0,4.47,200,12.08,180,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/12/2012,52,73.9,0,0,0,6.93,190,14.09,180,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/14/2012,33.1,51.1,0,0,0,7.61,40,17.9,40,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/16/2012,39,55,0,0,0,4.47,40,14.09,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/17/2012,34,55.9,0,0,0,7.61,40,19.91,40,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/22/2012,34,61,0,0,0,3.58,40,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/29/2012,25,55,0,0,0,1.34,240,10.07,240,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/7/2012,45,55.9,0.05,0,0,3.13,80,8.05,10,8.95,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/9/2012,51.1,72,0.02,0,0,5.59,170,14.09,170,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/2012,50,64.9,0,0,0,6.93,220,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/12/2012,39,50,0.24,0,0,9.17,50,17,50,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/15/2012,32,57.9,0,0,0,1.57,90,8.95,140,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/17/2012,55,62.1,0.18,0,0,7.83,220,19.91,150,25.05,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/22/2012,32,50,0,0,0,7.38,290,17,290,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/26/2012,37,48.9,1.41,0,0,9.17,80,23.04,90,31.09,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
1/2/2013,39.9,48.9,0.24,0,0,3.58,40,12.08,40,16.11,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/3/2013,28.9,45,0,0,0,1.79,40,6.93,90,12.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/8/2013,28,55.9,0,0,0,0.89,130,8.95,140,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/9/2013,35.1,68,0,0,0,1.79,230,12.08,230,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/10/2013,46,64.9,0,0,0,4.47,70,12.97,80,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/2013,55,75,0,0,0,8.05,230,21.03,230,23.94,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/2013,57.9,69.1,0,0,0,6.04,230,14.09,230,17.9,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/17/2013,33.1,51.1,1.41,0.71,0,8.72,50,31.99,30,38.92,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
1/22/2013,25,43,0,0,0,5.37,300,14.99,300,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/23/2013,18,42.1,0,0,0,4.25,230,17,260,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/24/2013,21,36,0,0,0,6.93,20,17.9,340,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/29/2013,44.1,73,0,0,0,8.95,230,17,230,19.91,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/5/2013,39,60.1,0,0,0,5.82,220,14.99,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/13/2013,42.1,50,0.23,0,0,3.58,310,12.08,320,17,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2/21/2013,25,54,0,0,0,4.25,90,16.11,100,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/2/2013,26.1,48,0,0,0,3.58,310,12.97,320,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/10/2013,32,66.9,0,0,0,3.36,140,12.08,170,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/18/2013,37.9,43,0.28,0,0,6.49,90,14.09,80,19.91,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
3/21/2013,30.9,46,0,0,0,7.38,320,17,330,25.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/24/2013,34,43,0.73,0,0,7.61,50,17.9,50,25.95,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/27/2013,34,52,0,0,0,6.04,290,17,280,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/29/2013,28,57.9,0,0,0,2.46,240,14.09,260,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/2013,35.1,60.1,0,0,0,4.7,300,16.11,240,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/2013,39,48,0.72,0,0,10.51,50,17,50,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/8/2013,52,78.1,0,0,0,9.84,230,21.03,240,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/12/2013,63,80.1,1.04,0,0,12.3,230,23.94,230,33.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/13/2013,52,73.9,0,0,0,3.8,240,14.09,270,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/18/2013,62.1,79,0,0,0,8.95,160,18.12,170,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/22/2013,35.1,61,0.01,0,0,10.51,50,19.91,50,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/1/2013,57,62.1,0.01,0,0,9.84,50,19.91,80,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/12/2013,52,72,0,0,0,5.82,280,16.11,280,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/2013,44.1,64.9,0,0,0,3.36,280,16.11,250,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/2013,39,70,0,0,0,4.7,230,17,240,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/22/2013,69.1,82.9,0.01,0,0,9.17,170,14.99,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/26/2013,48,73,0,0,0,2.01,240,12.97,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/2013,64,84.9,0,0,0,9.17,220,16.11,210,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/3/2013,64,82.9,0.45,0,0,5.59,330,16.11,330,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/6/2013,66,77,0.38,0,0,8.5,140,17,150,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/15/2013,57,84.9,0,0,0,4.47,230,14.99,220,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/22/2013,69.1,82,0,0,0,6.71,130,17,130,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/26/2013,69.1,91.9,0.29,0,0,9.4,340,19.91,330,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/5/2013,72,89.1,0,0,0,7.61,140,14.09,170,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/6/2013,73,88,0.01,0,0,6.49,190,17,180,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/12/2013,70,77,0.05,0,0,4.25,170,12.97,50,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/15/2013,69.1,90,0,0,0,2.24,70,8.95,90,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/27/2013,68,88,0.13,0,0,4.25,300,14.09,300,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/29/2013,69.1,87.1,0.03,0,0,2.24,230,14.09,200,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/1/2013,70,87.1,0,0,0,4.92,240,14.09,240,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/3/2013,70,91,2.3,0,0,5.82,120,18.12,130,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/4/2013,66,84,0,0,0,4.25,50,14.09,30,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/8/2013,72,91,0,0,0,3.8,240,12.08,260,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/10/2013,73,93.9,0.08,0,0,6.71,230,10.96,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/15/2013,59,75.9,0,0,0,5.37,50,12.97,80,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/16/2013,59,71.1,0,0,0,4.25,50,10.07,50,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/17/2013,64,73,0.19,0,0,7.38,50,12.97,60,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/20/2013,68,82.9,0,0,0,1.34,130,6.93,120,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/28/2013,70,82.9,0,0,0,3.58,230,12.97,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/30/2013,64.9,88,0,0,0,2.91,60,8.05,110,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/6/2013,64,82,0,0,0,4.92,50,14.09,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/29/2013,52,75,0,0,0,3.36,50,14.09,40,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/2013,51.1,75.9,0,0,0,1.79,50,10.07,20,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/9/2013,54,62.1,0.19,0,0,9.84,40,17,10,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/2013,35.1,59,0,0,0,4.25,270,14.99,240,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/26/2013,29.1,59,0,0,0,5.14,230,16.11,270,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/31/2013,57.9,75.9,0,0,0,8.72,200,19.91,210,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/2013,60.1,73,1.23,0,0,12.53,220,21.92,180,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/5/2013,37,57,0,0,0,5.14,40,12.08,40,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/2013,37.9,72,0,0,0,5.37,280,17,270,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/11/2013,32,59,0,0,0,1.79,140,8.95,150,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/16/2013,50,69.1,0,0,0,3.13,30,8.95,20,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/22/2013,46.9,71.1,0.03,0,0,5.37,230,17,230,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/2013,18.1,43,0,0,0,2.01,170,10.07,160,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/26/2013,37,66,0.83,0,0,8.05,170,18.12,170,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/27/2013,30.2,50,0.71,0,0,6.26,310,14.99,330,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/30/2013,27.1,48,0,0,0,3.58,40,12.08,30,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/6/2013,64.9,79,0,0,0,13.87,230,27.96,230,36.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/15/2013,34,54,0.03,0,0,4.92,310,12.97,280,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/22/2013,64,78.1,0.28,0,0,14.09,220,25.95,220,35.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/27/2013,26.2,52,0,0,0,1.12,40,8.05,30,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/28/2013,25.2,59,0,0,0,1.12,240,8.95,230,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/5/2014,37,62.1,0,0,0,4.92,180,16.11,180,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/17/2014,29.1,55.9,0,0,0,9.17,230,21.03,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/23/2014,16.2,37.9,0,0,0,4.7,30,14.99,10,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/28/2014,18.1,33.1,0.18,1.18,0,8.28,80,14.99,20,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/29/2014,14.2,27.1,0,0.2,1.18,4.03,10,10.07,10,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/30/2014,7.2,37.9,0,0,1.18,1.79,100,12.08,110,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/2/2014,41,64,0,0,0,8.05,230,18.12,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/4/2014,37.9,39.9,0.48,0,0,7.61,80,16.11,80,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/6/2014,31.1,42.1,0,0,0,3.58,50,10.07,330,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/7/2014,35.1,52,0,0,0,2.91,240,10.07,220,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/10/2014,35.1,43,0.08,0,0,2.91,30,12.97,40,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/12/2014,23.2,30.2,0.64,3.31,0,10.96,40,17,50,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/21/2014,41,73,0.4,0,0,11.41,250,31.99,250,40.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/2014,36,64,0,0,0,2.01,240,8.05,160,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/25/2014,29.1,53.1,0,0,0,3.13,40,10.07,310,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/26/2014,32,48.9,0,0,0,3.58,40,10.07,40,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/28/2014,26.2,45,0,0,0,8.95,70,17,80,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/4/2014,16.2,37.9,0,0,0,7.38,40,17,30,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/2014,42.1,70,0.35,0,0,12.97,220,29.08,320,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/21/2014,32,69.1,0,0,0,5.37,230,17,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/25/2014,33.1,45,0.03,0,0,5.82,120,12.97,320,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/27/2014,24.3,59,0,0,0,6.93,210,17,220,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/30/2014,42.1,62.1,0.23,0,0,10.51,250,25.05,270,36.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/1/2014,39,80.1,0,0,0,2.68,230,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/2014,52,86,0,0,0,6.26,230,18.12,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/5/2014,53.1,71.1,0,0,0,6.04,350,14.99,330,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/2014,44.1,60.1,0,0,0,9.62,60,18.12,60,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/2014,43,64,1.42,0,0,6.93,200,18.12,200,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/10/2014,39.9,73.9,0,0,0,6.49,230,21.03,210,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/18/2014,37.9,63,0.18,0,0,6.26,50,14.99,50,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/2014,52,64.9,0.05,0,0,6.93,80,12.97,80,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/9/2014,63,89.1,0.07,0,0,8.72,230,21.03,230,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/2014,68,89.1,0,0,0,8.05,160,14.99,180,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/15/2014,66.9,79,3.38,0,0,8.95,150,14.99,170,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/17/2014,46.9,71.1,0,0,0,5.37,270,16.11,320,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/1/2014,53.1,78.1,0,0,0,5.59,120,14.09,90,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/2/2014,52,82.9,0,0,0,2.24,250,10.07,300,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/4/2014,64.9,91.9,0.02,0,0,4.7,20,21.92,20,40.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/5/2014,72,91,0,0,0,7.61,230,18.12,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/12/2014,69.1,84.9,0.08,0,0,3.58,210,12.08,200,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/16/2014,69.1,95,0.08,0,0,4.25,250,14.99,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/18/2014,70,97,0,0,0,7.38,240,18.12,250,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/2/2014,75.9,97,0,0,0,9.84,190,17,200,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/4/2014,71.1,88,0,0,0,6.04,260,12.08,340,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/11/2014,69.1,86,0,0,0,2.46,110,8.95,120,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/15/2014,70,93.9,4.21,0,0,7.61,230,17,330,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/23/2014,71.1,91.9,0,0,0,5.59,210,17,220,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/24/2014,68,88,1.45,0,0,5.37,10,21.92,10,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/9/2014,64,73.9,1.01,0,0,5.59,90,12.97,130,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/17/2014,70,89.1,0,0,0,2.24,250,8.95,260,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/19/2014,69.1,86,0,0,0,2.46,220,8.05,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/25/2014,60.1,79,0,0,0,6.49,40,16.11,50,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/26/2014,60.1,82,0,0,0,4.47,50,14.09,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/28/2014,64.9,91.9,0,0,0,1.34,60,8.95,320,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/6/2014,71.1,91,0,0,0,5.59,180,12.97,190,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/19/2014,63,80.1,0,0,0,6.93,80,16.11,130,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/10/2014,57.9,84,0.63,0,0,8.05,220,17,10,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/13/2014,60.1,81,0,0,0,4.03,150,12.08,150,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/19/2014,44.1,64.9,0,0,0,2.91,10,12.97,10,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/2014,43,70,0,0,0,2.01,230,8.95,230,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/29/2014,55,78.1,0.18,0,0,7.83,240,19.91,220,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/2/2014,37,53.1,0,0,0,6.71,330,17,300,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/2014,29.1,64,0,0,0,3.36,230,12.97,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/13/2014,44.1,59,0,0,0,7.38,50,14.09,80,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/18/2014,23.2,43,0,0,0,5.59,270,14.09,310,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/20/2014,28.2,59,0,0,0,7.38,240,21.03,250,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/2014,48,64.9,0.1,0,0,5.37,220,16.11,220,21.03,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
11/30/2014,36,66,0,0,0,8.72,230,23.04,240,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/2/2014,46,55,0,0,0,6.49,50,18.12,50,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/10/2014,31.1,50,0,0,0,5.37,300,14.99,310,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/2014,37,46.9,0.9,0,0,2.46,90,8.95,100,12.97,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12/31/2014,26.2,46,0,0,0,1.34,50,8.95,270,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/2/2015,41,54,0,0,0,2.91,230,8.95,230,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/4/2015,48.9,69.1,0.29,0,0,10.07,240,25.95,210,38.92,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/11/2015,17.2,48.9,0,0,0,0.89,80,6.93,140,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/12/2015,36,48,1.29,0,0,2.01,130,12.97,130,18.12,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/2015,31.1,44.1,0.03,0,0,11.41,40,19.91,50,27.96,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
1/20/2015,39,66.9,0,0,0,6.26,230,16.11,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/23/2015,35.1,41,0.67,0,0,6.93,60,14.09,50,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/2015,29.1,55,0,0,0,4.7,230,12.97,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/30/2015,29.1,48,0,0,0,8.05,300,18.12,310,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/6/2015,17.2,42.1,0,0,0,4.25,230,12.97,240,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/24/2015,19.2,30.2,0.09,1.42,0,4.47,90,16.11,90,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
